"EMPLOYE_ID";"MOIS";"SALAIRE_BRUT";"SALAIRE_NET";"COTISATIONS";"PRIMES";"HEURES_SUPPLEMENTAIRES";"DATE_VIREMENT";"IBAN_VERSEMENT"
"506";"2025-08";"9782.09";"9529.09";"2192.13";"1939.13";"0";"2025-08-28";"FR7643103912041346400382360"
"808";"2026-03";"8497.5";"8225.92";"1770.3";"1498.72";"0";"2026-03-28";"FR7697314262905761766308294"
"383";"2025-07";"5565.06";"5463.54";"1334.3";"1232.78";"0";"2025-07-28";"FR7697622827639643385995834"
"415";"2025-03";"4732.36";"4188.48";"1076.35";"532.47";"0";"2025-03-28";"FR7689769386743964055536781"
"243";"2025-10";"5528.76";"4221.16";"1307.6";"0";"11.2";"2025-10-28";"FR7696706305583742462269996"
"890";"2025-02";"4789.41";"3810.03";"979.38";"0";"3.9";"2025-02-28";"FR7689377690785658611071920"
"307";"2026-02";"2894.95";"2461.68";"581.28";"148.01";"0";"2026-02-28";"FR7660441747087850095125339"
"896";"2025-07";"7536.27";"5963.11";"1573.16";"0";"12.8";"2025-07-28";"FR7650641708442467010889624"
"343";"2025-06";"7408.18";"7343.72";"1586.47";"1522.01";"10.1";"2025-06-28";"FR7649771112737873325927224"
"77";"2026-02";"2808.86";"2128.03";"680.83";"0";"0";"2026-02-28";"FR7697400727227619566437576"
"388";"2025-12";"9920.57";"7631.95";"2288.62";"0";"5.8";"2025-12-28";"FR7636427419123798984094468"
"233";"2025-04";"3403.56";"4240.14";"817.72";"1654.3";"0";"2025-04-28";"FR7613293353111466533039270"
"455";"2025-08";"4068.14";"3179.77";"888.37";"0";"0";"2025-08-28";"FR7620378454015253627964721"
"169";"2025-08";"9949.96";"8913.82";"2173.75";"1137.61";"0";"2025-08-28";"FR7632989699753041655230417"
"629";"2025-10";"10497.65";"8294.58";"2203.07";"0";"0";"2025-10-28";"FR7630248101229570320909377"
"465";"2026-02";"5711.54";"5477.25";"1231.47";"997.18";"0.2";"2026-02-28";"FR7672211563728595011926868"
"45";"2026-02";"11691.85";"9809.93";"2919.56";"1037.64";"9.2";"2026-02-28";"FR7635115459496205673768335"
"552";"2025-07";"2924.24";"2326.08";"598.16";"0";"0";"2025-07-28";"FR7658690354162990596832567"
