"NUMERO_FACTURE";"ENTREPRISE_ID";"DATE_EMISSION";"DATE_ECHEANCE";"MONTANT_HT";"TVA";"MONTANT_TTC";"STATUT";"MODE_PAIEMENT";"IBAN_CLIENT";"REFERENCE_BANCAIRE"
"FA-2026-00648";"395";"2025-08-29";"2025-09-28";"135796.91";"27159.38";"162956.29";"EN_ATTENTE";"CB";"FR7661430889583097537791216";"REF-261112"
"FA-2026-00649";"546";"2025-10-15";"2025-11-29";"51753.15";"10350.63";"62103.78";"EN_ATTENTE";"CHEQUE";"FR7659417973186295214875665";"REF-594972"
"FA-2026-00650";"222";"2025-10-25";"2025-11-24";"55793.87";"11158.77";"66952.64";"EN_RETARD";"CB";"FR7626354710909360020088558";"REF-684257"
"FA-2026-00651";"329";"2024-03-23";"2024-04-22";"70142.18";"14028.44";"84170.62";"EN_ATTENTE";"VIREMENT";"FR7659074285923910857965252";"REF-134100"
"FA-2026-00652";"520";"2024-08-13";"2024-11-11";"79126.23";"15825.25";"94951.48";"PAYEE";"CHEQUE";"FR7679109456368864162004563";"REF-374291"
"FA-2026-00653";"88";"2024-05-05";"2024-06-19";"55335.53";"11067.11";"66402.64";"EN_RETARD";"LETTRE_CHANGE";"FR7692562932339074691058231";"REF-788466"
"FA-2026-00654";"495";"2025-12-04";"2026-01-03";"3748.8";"749.76";"4498.56";"PAYEE";"LETTRE_CHANGE";"FR7629697213402975609147287";"REF-161283"
"FA-2026-00655";"156";"2024-10-18";"2024-12-17";"5044.75";"1008.95";"6053.7";"PAYEE";"CB";"FR7679667629224552188162083";"REF-903504"
"FA-2026-00656";"699";"2025-08-28";"2025-09-27";"127968.2";"25593.64";"153561.84";"EN_ATTENTE";"CB";"FR7622872934727378046727471";"REF-382690"
"FA-2026-00657";"252";"2024-10-19";"2024-11-18";"21706.75";"4341.35";"26048.1";"EN_ATTENTE";"VIREMENT";"FR7632245123427986905682136";"REF-277171"
"FA-2026-00658";"229";"2024-11-09";"2025-02-07";"29669.62";"5933.92";"35603.54";"EN_RETARD";"CB";"FR7631334232798391521796963";"REF-603251"
"FA-2026-00659";"653";"2024-11-15";"2024-12-15";"96533.54";"19306.71";"115840.25";"EN_RETARD";"CB";"FR7649781775501265547983269";"REF-169655"
"FA-2026-00660";"251";"2025-07-28";"2025-09-26";"50352.04";"10070.41";"60422.45";"PAYEE";"CB";"FR7657320827012021580034165";"REF-952538"
"FA-2026-00661";"885";"2024-06-12";"2024-08-11";"127372.56";"25474.51";"152847.07";"PAYEE";"PRELEVEMENT";"FR7682235768199543052129037";"REF-863549"
"FA-2026-00662";"238";"2025-12-11";"2026-01-10";"97908.62";"19581.72";"117490.34";"EN_RETARD";"CB";"FR7647405840438620795589118";"REF-961928"
"FA-2026-00663";"741";"2025-06-18";"2025-08-17";"125407.58";"25081.52";"150489.1";"PAYEE";"PRELEVEMENT";"FR7637980934836444142039668";"REF-330123"
"FA-2026-00664";"966";"2025-08-30";"2025-11-28";"90109.48";"18021.9";"108131.38";"PAYEE";"LETTRE_CHANGE";"FR7664783100407723983615677";"REF-134630"
"FA-2026-00665";"298";"2025-08-09";"2025-09-08";"33190.05";"6638.01";"39828.06";"PAYEE";"CHEQUE";"FR7635717234495621669891992";"REF-208276"
"FA-2026-00666";"798";"2025-11-14";"2026-02-12";"65953.68";"13190.74";"79144.42";"EN_ATTENTE";"PRELEVEMENT";"FR7697842633117812982266695";"REF-226060"
"FA-2026-00667";"950";"2024-09-02";"2024-10-02";"134341.9";"26868.38";"161210.28";"EN_ATTENTE";"VIREMENT";"FR7678211527142828682888445";"REF-144864"
"FA-2026-00668";"123";"2024-05-31";"2024-07-15";"72545.44";"14509.09";"87054.53";"PAYEE";"CB";"FR7629557214643080283776455";"REF-640358"
"FA-2026-00669";"545";"2025-04-23";"2025-05-23";"61119.96";"12223.99";"73343.95";"EN_RETARD";"VIREMENT";"FR7633689980744547562567956";"REF-257193"
"FA-2026-00670";"58";"2025-08-19";"2025-09-18";"44625.78";"8925.16";"53550.94";"PAYEE";"CB";"FR7648758803939611104795556";"REF-819300"
"FA-2026-00671";"12";"2024-02-18";"2024-04-18";"14333.58";"2866.72";"17200.3";"PAYEE";"CB";"FR7612002517039101629480141";"REF-448612"
"FA-2026-00672";"262";"2024-05-07";"2024-06-06";"68249.89";"13649.98";"81899.87";"EN_RETARD";"CHEQUE";"FR7629629169832936909705933";"REF-473137"
"FA-2026-00673";"458";"2024-09-28";"2024-12-27";"140532.82";"28106.56";"168639.38";"EN_ATTENTE";"CB";"FR7693721431651654834256565";"REF-307768"
"FA-2026-00674";"890";"2025-11-01";"2025-12-31";"125936.69";"25187.34";"151124.03";"EN_ATTENTE";"LETTRE_CHANGE";"FR7615264313704967806420013";"REF-612392"
"FA-2026-00675";"24";"2024-07-03";"2024-10-01";"139414.9";"27882.98";"167297.88";"EN_RETARD";"CHEQUE";"FR7627674960591613884556823";"REF-627400"
"FA-2026-00676";"884";"2025-07-01";"2025-07-31";"124579.53";"24915.91";"149495.44";"EN_ATTENTE";"VIREMENT";"FR7648130513731266112687387";"REF-617955"
"FA-2026-00677";"14";"2025-04-16";"2025-05-31";"44164.76";"8832.95";"52997.71";"EN_RETARD";"VIREMENT";"FR7648790847524991237048122";"REF-176382"
"FA-2026-00678";"121";"2025-02-11";"2025-04-12";"84992.64";"16998.53";"101991.17";"PAYEE";"LETTRE_CHANGE";"FR7646776956818965257644095";"REF-996545"
"FA-2026-00679";"481";"2025-11-17";"2025-12-17";"90139.36";"18027.87";"108167.23";"EN_ATTENTE";"LETTRE_CHANGE";"FR7659777522525835952178789";"REF-156331"
"FA-2026-00680";"57";"2024-01-22";"2024-02-21";"73634.95";"14726.99";"88361.94";"PAYEE";"VIREMENT";"FR7653298958863954781661245";"REF-653744"
"FA-2026-00681";"291";"2024-05-23";"2024-06-22";"143087.99";"28617.6";"171705.59";"EN_ATTENTE";"CHEQUE";"FR7678841396319085255561113";"REF-743578"
"FA-2026-00682";"4";"2025-08-18";"2025-09-17";"69667.46";"13933.49";"83600.95";"PAYEE";"PRELEVEMENT";"FR7688785132738185144710214";"REF-963723"
"FA-2026-00683";"695";"2024-04-27";"2024-06-11";"122620.52";"24524.1";"147144.62";"EN_RETARD";"CHEQUE";"FR7678302119532549849093921";"REF-695193"
"FA-2026-00684";"822";"2024-04-21";"2024-06-20";"76969.18";"15393.84";"92363.02";"PAYEE";"CHEQUE";"FR7636747557197742471380319";"REF-755117"
"FA-2026-00685";"901";"2024-10-28";"2024-12-27";"140236.81";"28047.36";"168284.17";"PAYEE";"PRELEVEMENT";"FR7620454101209337436944316";"REF-661866"
"FA-2026-00686";"555";"2024-11-01";"2024-12-01";"30182.88";"6036.58";"36219.46";"PAYEE";"CB";"FR7637281987896398950783658";"REF-259752"
"FA-2026-00687";"201";"2025-11-26";"2026-01-25";"146913.84";"29382.77";"176296.61";"PAYEE";"LETTRE_CHANGE";"FR7656718386978632256928736";"REF-562389"
"FA-2026-00688";"510";"2025-08-31";"2025-10-15";"110696.13";"22139.23";"132835.36";"PAYEE";"CB";"FR7614794529408923296344834";"REF-580058"
"FA-2026-00689";"395";"2024-01-06";"2024-02-20";"84127.4";"16825.48";"100952.88";"PAYEE";"PRELEVEMENT";"FR7687233769961438205076326";"REF-919779"
"FA-2026-00690";"835";"2024-09-18";"2024-12-17";"10199.86";"2039.97";"12239.83";"PAYEE";"PRELEVEMENT";"FR7654520833344439294561295";"REF-632629"
"FA-2026-00691";"918";"2024-09-26";"2024-11-25";"110944.38";"22188.88";"133133.26";"PAYEE";"CB";"FR7657765863987665366354878";"REF-371107"
"FA-2026-00692";"80";"2025-06-26";"2025-08-25";"58628.99";"11725.8";"70354.79";"EN_ATTENTE";"LETTRE_CHANGE";"FR7677423631433887683756032";"REF-857766"
"FA-2026-00693";"110";"2025-01-31";"2025-03-17";"32383.19";"6476.64";"38859.83";"PAYEE";"CB";"FR7694451742883481862518842";"REF-368754"
"FA-2026-00694";"264";"2025-11-27";"2026-01-11";"76518.89";"15303.78";"91822.67";"PAYEE";"CB";"FR7644203337024901353586786";"REF-448763"
"FA-2026-00695";"836";"2024-02-15";"2024-04-15";"101106.52";"20221.3";"121327.82";"EN_ATTENTE";"CHEQUE";"FR7697843636094986431825893";"REF-203102"
"FA-2026-00696";"354";"2024-02-25";"2024-05-25";"92839.71";"18567.94";"111407.65";"PAYEE";"LETTRE_CHANGE";"FR7652473356906645524084659";"REF-236162"
"FA-2026-00697";"358";"2024-06-25";"2024-09-23";"107707.38";"21541.48";"129248.86";"PAYEE";"CB";"FR7643859435819661062045491";"REF-370114"
"FA-2026-00698";"613";"2025-07-23";"2025-10-21";"86343.87";"17268.77";"103612.64";"PAYEE";"PRELEVEMENT";"FR7653436735045087539953259";"REF-167043"
"FA-2026-00699";"105";"2026-02-14";"2026-03-31";"79728.99";"15945.8";"95674.79";"PAYEE";"VIREMENT";"FR7634768107063039407083887";"REF-802468"
"FA-2026-00700";"632";"2025-08-12";"2025-09-11";"35590.57";"7118.11";"42708.68";"PAYEE";"CHEQUE";"FR7627590134359568987428256";"REF-534665"
"FA-2026-00701";"894";"2024-06-09";"2024-08-08";"121716.4";"24343.28";"146059.68";"EN_RETARD";"CHEQUE";"FR7657969931782349368518043";"REF-695933"
"FA-2026-00702";"491";"2024-09-21";"2024-11-05";"140414.9";"28082.98";"168497.88";"PAYEE";"CHEQUE";"FR7696848658236273813951169";"REF-550071"
"FA-2026-00703";"240";"2025-03-25";"2025-06-23";"5736.41";"1147.28";"6883.69";"EN_RETARD";"CHEQUE";"FR7612174667959461984325947";"REF-240120"
"FA-2026-00704";"64";"2025-12-09";"2026-01-23";"23261.3";"4652.26";"27913.56";"EN_RETARD";"PRELEVEMENT";"FR7695277551928638710731777";"REF-486614"
"FA-2026-00705";"988";"2024-05-08";"2024-06-22";"147423.51";"29484.7";"176908.21";"PAYEE";"CHEQUE";"FR7647546838427393941612983";"REF-678474"
"FA-2026-00706";"665";"2024-11-10";"2025-02-08";"95345.61";"19069.12";"114414.73";"PAYEE";"LETTRE_CHANGE";"FR7618002734028047500616124";"REF-340405"
"FA-2026-00707";"20";"2025-12-10";"2026-01-09";"144007.85";"28801.57";"172809.42";"EN_RETARD";"VIREMENT";"FR7640595528064472513589586";"REF-874389"
"FA-2026-00708";"642";"2025-10-25";"2025-12-24";"109461.41";"21892.28";"131353.69";"EN_RETARD";"PRELEVEMENT";"FR7634899622402338994057693";"REF-546167"
"FA-2026-00709";"471";"2025-05-12";"2025-07-11";"67490.79";"13498.16";"80988.95";"EN_RETARD";"PRELEVEMENT";"FR7619224391543851617145444";"REF-851870"
"FA-2026-00710";"940";"2024-04-06";"2024-05-06";"72494.27";"14498.85";"86993.12";"EN_RETARD";"PRELEVEMENT";"FR7671229276074324204667952";"REF-867052"
"FA-2026-00711";"359";"2025-08-07";"2025-11-05";"36759.95";"7351.99";"44111.94";"EN_ATTENTE";"LETTRE_CHANGE";"FR7662068819567805707074218";"REF-595483"
"FA-2026-00712";"670";"2025-05-25";"2025-07-24";"114329.8";"22865.96";"137195.76";"PAYEE";"CB";"FR7676278353938988613592724";"REF-248292"
"FA-2026-00713";"39";"2025-02-13";"2025-03-15";"101711.99";"20342.4";"122054.39";"PAYEE";"LETTRE_CHANGE";"FR7677729865453467075909977";"REF-320941"
"FA-2026-00714";"465";"2026-01-20";"2026-04-20";"129177.81";"25835.56";"155013.37";"EN_RETARD";"PRELEVEMENT";"FR7635238556335886711558854";"REF-185311"
"FA-2026-00715";"752";"2024-11-19";"2024-12-19";"85013.74";"17002.75";"102016.49";"PAYEE";"CB";"FR7646823224101350319093463";"REF-608134"
"FA-2026-00716";"365";"2025-06-10";"2025-08-09";"77910.75";"15582.15";"93492.9";"EN_ATTENTE";"PRELEVEMENT";"FR7645997598521658097117947";"REF-218378"
"FA-2026-00717";"598";"2026-02-23";"2026-03-25";"10737.76";"2147.55";"12885.31";"EN_ATTENTE";"LETTRE_CHANGE";"FR7683152101722504380544532";"REF-444367"
"FA-2026-00718";"600";"2024-12-28";"2025-02-26";"26006.87";"5201.37";"31208.24";"PAYEE";"PRELEVEMENT";"FR7649364486036641227944395";"REF-231176"
"FA-2026-00719";"24";"2024-10-06";"2025-01-04";"14063.46";"2812.69";"16876.15";"EN_RETARD";"CB";"FR7680519840161826984974675";"REF-146787"
"FA-2026-00720";"263";"2025-08-20";"2025-10-19";"111942.76";"22388.55";"134331.31";"EN_ATTENTE";"PRELEVEMENT";"FR7648949407104369400520416";"REF-495160"
"FA-2026-00721";"403";"2025-03-08";"2025-06-06";"6551.75";"1310.35";"7862.1";"PAYEE";"PRELEVEMENT";"FR7640279649472965089426137";"REF-658156"
"FA-2026-00722";"166";"2026-02-22";"2026-04-08";"5978.59";"1195.72";"7174.31";"EN_RETARD";"VIREMENT";"FR7633939562151659597353629";"REF-685310"
"FA-2026-00723";"789";"2025-09-30";"2025-11-29";"64511.98";"12902.4";"77414.38";"EN_ATTENTE";"PRELEVEMENT";"FR7614086538697541716917578";"REF-750111"
"FA-2026-00724";"318";"2024-01-19";"2024-04-18";"63576.69";"12715.34";"76292.03";"PAYEE";"LETTRE_CHANGE";"FR7660863463368169798381864";"REF-919515"
"FA-2026-00725";"286";"2025-11-10";"2026-02-08";"65382.26";"13076.45";"78458.71";"EN_ATTENTE";"PRELEVEMENT";"FR7657687310554405906897476";"REF-482017"
"FA-2026-00726";"494";"2026-01-01";"2026-01-31";"131231.58";"26246.32";"157477.9";"PAYEE";"PRELEVEMENT";"FR7631019974092290901996322";"REF-698292"
"FA-2026-00727";"142";"2025-10-23";"2025-12-07";"113047.15";"22609.43";"135656.58";"PAYEE";"CHEQUE";"FR7696094376214262858108333";"REF-489091"
"FA-2026-00728";"782";"2025-11-27";"2025-12-27";"11591.82";"2318.36";"13910.18";"EN_RETARD";"PRELEVEMENT";"FR7630665722796830304698470";"REF-979677"
"FA-2026-00729";"888";"2025-10-23";"2025-11-22";"34118.6";"6823.72";"40942.32";"PAYEE";"PRELEVEMENT";"FR7674779254438202351816914";"REF-720654"
"FA-2026-00730";"542";"2024-05-30";"2024-06-29";"131244.99";"26249.0";"157493.99";"EN_RETARD";"PRELEVEMENT";"FR7696135353867416809933296";"REF-617230"
"FA-2026-00731";"344";"2024-08-12";"2024-09-11";"23724.53";"4744.91";"28469.44";"PAYEE";"CHEQUE";"FR7687906431424111957524920";"REF-482845"
"FA-2026-00732";"768";"2025-10-02";"2025-11-16";"12544.04";"2508.81";"15052.85";"PAYEE";"CB";"FR7647471543391316357398991";"REF-588825"
"FA-2026-00733";"690";"2024-09-20";"2024-11-04";"130600.37";"26120.07";"156720.44";"PAYEE";"CHEQUE";"FR7677997397431441265206154";"REF-594525"
"FA-2026-00734";"365";"2024-06-24";"2024-08-23";"74697.55";"14939.51";"89637.06";"EN_RETARD";"LETTRE_CHANGE";"FR7635085598105267135694787";"REF-813385"
"FA-2026-00735";"817";"2024-05-17";"2024-08-15";"122953.47";"24590.69";"147544.16";"EN_RETARD";"LETTRE_CHANGE";"FR7620214110636949535084893";"REF-340092"
"FA-2026-00736";"9";"2024-01-18";"2024-04-17";"120742.78";"24148.56";"144891.34";"EN_ATTENTE";"PRELEVEMENT";"FR7622690832583513836652060";"REF-823066"
"FA-2026-00737";"353";"2024-09-09";"2024-11-08";"128086.8";"25617.36";"153704.16";"PAYEE";"PRELEVEMENT";"FR7625120778201046434967079";"REF-689698"
"FA-2026-00738";"419";"2026-02-16";"2026-04-17";"147187.02";"29437.4";"176624.42";"EN_ATTENTE";"CB";"FR7697323405461933892595043";"REF-587588"
"FA-2026-00739";"299";"2025-08-15";"2025-09-29";"146768.8";"29353.76";"176122.56";"PAYEE";"LETTRE_CHANGE";"FR7650125252219162279035673";"REF-878696"
"FA-2026-00740";"381";"2025-06-12";"2025-09-10";"109554.93";"21910.99";"131465.92";"EN_ATTENTE";"CHEQUE";"FR7695960873668937691546060";"REF-947981"
"FA-2026-00741";"22";"2025-07-27";"2025-10-25";"134091.99";"26818.4";"160910.39";"EN_ATTENTE";"LETTRE_CHANGE";"FR7636788580667082326907164";"REF-232931"
"FA-2026-00742";"617";"2024-08-04";"2024-09-03";"69935.82";"13987.16";"83922.98";"EN_RETARD";"CHEQUE";"FR7614698742264410115070894";"REF-136508"
"FA-2026-00743";"685";"2025-09-28";"2025-12-27";"64842.55";"12968.51";"77811.06";"PAYEE";"CHEQUE";"FR7634375148352395566518555";"REF-996946"
"FA-2026-00744";"595";"2024-05-06";"2024-07-05";"127048.76";"25409.75";"152458.51";"PAYEE";"CB";"FR7634686140399313143587060";"REF-219941"
"FA-2026-00745";"396";"2024-01-20";"2024-03-20";"4475.09";"895.02";"5370.11";"EN_ATTENTE";"PRELEVEMENT";"FR7653549221328199865878236";"REF-635261"
"FA-2026-00746";"724";"2025-02-14";"2025-03-16";"43759.57";"8751.91";"52511.48";"EN_ATTENTE";"VIREMENT";"FR7683363242052956933118931";"REF-787781"
"FA-2026-00747";"146";"2025-07-13";"2025-08-27";"22199.78";"4439.96";"26639.74";"EN_RETARD";"VIREMENT";"FR7611440630165859732067159";"REF-415254"
"FA-2026-00748";"172";"2024-10-07";"2024-12-06";"115492.09";"23098.42";"138590.51";"EN_RETARD";"VIREMENT";"FR7688227693808832249465461";"REF-206936"
"FA-2026-00749";"780";"2024-05-29";"2024-07-28";"25424.58";"5084.92";"30509.5";"EN_ATTENTE";"PRELEVEMENT";"FR7667336232657184643892040";"REF-355890"
"FA-2026-00750";"407";"2026-02-24";"2026-05-25";"7033.14";"1406.63";"8439.77";"PAYEE";"LETTRE_CHANGE";"FR7646746433613283572357447";"REF-743887"
"FA-2026-00751";"670";"2024-01-18";"2024-03-18";"129212.3";"25842.46";"155054.76";"EN_ATTENTE";"VIREMENT";"FR7638785311107100490249721";"REF-473950"
"FA-2026-00752";"248";"2025-01-11";"2025-04-11";"89529.5";"17905.9";"107435.4";"PAYEE";"CB";"FR7654179956056146178081087";"REF-939857"
"FA-2026-00753";"130";"2025-07-14";"2025-08-13";"107984.98";"21597.0";"129581.98";"EN_ATTENTE";"VIREMENT";"FR7651735507524432943530958";"REF-483751"
"FA-2026-00754";"196";"2024-03-31";"2024-05-15";"29814.18";"5962.84";"35777.02";"PAYEE";"PRELEVEMENT";"FR7697798101755397826174444";"REF-525722"
"FA-2026-00755";"90";"2024-05-25";"2024-06-24";"54220.94";"10844.19";"65065.13";"PAYEE";"PRELEVEMENT";"FR7685400231633091518339230";"REF-487260"
"FA-2026-00756";"644";"2024-12-08";"2025-03-08";"114229.13";"22845.83";"137074.96";"EN_ATTENTE";"VIREMENT";"FR7616413233442313836694747";"REF-815621"
"FA-2026-00757";"350";"2024-11-09";"2025-02-07";"83939.5";"16787.9";"100727.4";"PAYEE";"CB";"FR7639155705117983729175928";"REF-805495"
"FA-2026-00758";"413";"2024-05-16";"2024-06-30";"22356.08";"4471.22";"26827.3";"EN_ATTENTE";"LETTRE_CHANGE";"FR7663752227479376617636018";"REF-629236"
"FA-2026-00759";"857";"2026-01-20";"2026-04-20";"30015.15";"6003.03";"36018.18";"EN_ATTENTE";"VIREMENT";"FR7628680445301188309517145";"REF-866162"
"FA-2026-00760";"197";"2024-04-09";"2024-05-24";"38924.39";"7784.88";"46709.27";"EN_RETARD";"PRELEVEMENT";"FR7693608195801552099636589";"REF-710625"
"FA-2026-00761";"100";"2026-01-05";"2026-03-06";"119340.01";"23868.0";"143208.01";"EN_ATTENTE";"PRELEVEMENT";"FR7622131446112476575881412";"REF-843048"
"FA-2026-00762";"82";"2025-09-08";"2025-10-08";"118498.92";"23699.78";"142198.7";"EN_ATTENTE";"CB";"FR7617123315603099991716744";"REF-927506"
"FA-2026-00763";"558";"2026-01-17";"2026-02-16";"62516.51";"12503.3";"75019.81";"PAYEE";"CB";"FR7682941823396892925873734";"REF-318541"
"FA-2026-00764";"684";"2024-06-23";"2024-07-23";"101804.73";"20360.95";"122165.68";"EN_ATTENTE";"CHEQUE";"FR7677231385497264813343517";"REF-131243"
"FA-2026-00765";"472";"2024-07-13";"2024-09-11";"85035.56";"17007.11";"102042.67";"PAYEE";"VIREMENT";"FR7611205253534410864180364";"REF-191172"
"FA-2026-00766";"970";"2024-03-28";"2024-05-27";"134169.39";"26833.88";"161003.27";"EN_RETARD";"CHEQUE";"FR7650645682086078093029658";"REF-878240"
"FA-2026-00767";"692";"2025-02-09";"2025-03-11";"29517.32";"5903.46";"35420.78";"EN_RETARD";"VIREMENT";"FR7620401170309921090833843";"REF-576362"
"FA-2026-00768";"232";"2024-10-25";"2024-11-24";"94486.72";"18897.34";"113384.06";"PAYEE";"LETTRE_CHANGE";"FR7644126146102460839425745";"REF-867400"
"FA-2026-00769";"798";"2025-12-29";"2026-02-27";"142788.46";"28557.69";"171346.15";"PAYEE";"VIREMENT";"FR7616620772797901406993147";"REF-520821"
"FA-2026-00770";"853";"2024-11-20";"2024-12-20";"31049.72";"6209.94";"37259.66";"PAYEE";"VIREMENT";"FR7669179738943468605630861";"REF-937822"
"FA-2026-00771";"757";"2024-04-02";"2024-06-01";"65024.9";"13004.98";"78029.88";"EN_ATTENTE";"LETTRE_CHANGE";"FR7639980989552393131939092";"REF-397572"
"FA-2026-00772";"937";"2025-03-29";"2025-06-27";"78862.47";"15772.49";"94634.96";"PAYEE";"CHEQUE";"FR7639720811734239830853547";"REF-672872"
"FA-2026-00773";"918";"2025-03-07";"2025-04-21";"102798.98";"20559.8";"123358.78";"PAYEE";"LETTRE_CHANGE";"FR7648829508381378481681598";"REF-268976"
"FA-2026-00774";"375";"2024-06-06";"2024-08-05";"33613.49";"6722.7";"40336.19";"PAYEE";"LETTRE_CHANGE";"FR7658660457012387377114639";"REF-955321"
"FA-2026-00775";"873";"2026-01-21";"2026-02-20";"141035.08";"28207.02";"169242.1";"PAYEE";"LETTRE_CHANGE";"FR7650712690459663857012635";"REF-703495"
"FA-2026-00776";"20";"2024-01-11";"2024-04-10";"149009.93";"29801.99";"178811.92";"PAYEE";"PRELEVEMENT";"FR7652525321705226459288842";"REF-291094"
"FA-2026-00777";"897";"2024-07-30";"2024-09-13";"100132.68";"20026.54";"120159.22";"EN_ATTENTE";"VIREMENT";"FR7637221345473784515986345";"REF-246138"
"FA-2026-00778";"124";"2025-03-25";"2025-06-23";"108793.18";"21758.64";"130551.82";"EN_ATTENTE";"LETTRE_CHANGE";"FR7672532167039530705718388";"REF-802568"
"FA-2026-00779";"570";"2025-10-21";"2025-12-20";"55028.3";"11005.66";"66033.96";"EN_RETARD";"PRELEVEMENT";"FR7613909530098129328260297";"REF-657711"
"FA-2026-00780";"984";"2024-10-11";"2024-12-10";"47246.2";"9449.24";"56695.44";"PAYEE";"CHEQUE";"FR7638766105008021002476624";"REF-531038"
"FA-2026-00781";"914";"2024-08-26";"2024-09-25";"76142.56";"15228.51";"91371.07";"PAYEE";"LETTRE_CHANGE";"FR7639945333368256876820325";"REF-473652"
"FA-2026-00782";"587";"2024-11-29";"2025-02-27";"27081.0";"5416.2";"32497.2";"PAYEE";"CHEQUE";"FR7697249777159081462418680";"REF-948602"
"FA-2026-00783";"476";"2025-02-16";"2025-03-18";"51497.32";"10299.46";"61796.78";"PAYEE";"PRELEVEMENT";"FR7694531691947931099434280";"REF-251406"
"FA-2026-00784";"260";"2025-03-15";"2025-04-29";"52368.79";"10473.76";"62842.55";"EN_RETARD";"CB";"FR7689471386451921178018617";"REF-752135"
"FA-2026-00785";"570";"2024-12-05";"2025-02-03";"58407.84";"11681.57";"70089.41";"EN_RETARD";"CHEQUE";"FR7681549114597492083622478";"REF-246713"
"FA-2026-00786";"965";"2025-09-04";"2025-10-19";"63653.79";"12730.76";"76384.55";"EN_RETARD";"LETTRE_CHANGE";"FR7690756782432017176346255";"REF-462465"
"FA-2026-00787";"647";"2024-04-13";"2024-07-12";"50146.16";"10029.23";"60175.39";"PAYEE";"LETTRE_CHANGE";"FR7620063636639437879347824";"REF-902983"
"FA-2026-00788";"479";"2024-06-03";"2024-07-18";"17857.57";"3571.51";"21429.08";"EN_ATTENTE";"CB";"FR7626125533055830307698748";"REF-644437"
"FA-2026-00789";"103";"2024-07-11";"2024-10-09";"7008.43";"1401.69";"8410.12";"PAYEE";"LETTRE_CHANGE";"FR7686233959991506283984612";"REF-456319"
"FA-2026-00790";"564";"2024-06-19";"2024-07-19";"91994.02";"18398.8";"110392.82";"EN_RETARD";"CHEQUE";"FR7648249473702246082495977";"REF-210562"
"FA-2026-00791";"293";"2025-02-27";"2025-04-28";"102182.06";"20436.41";"122618.47";"PAYEE";"CHEQUE";"FR7618479493641645206938642";"REF-538174"
"FA-2026-00792";"360";"2025-04-11";"2025-05-26";"12079.11";"2415.82";"14494.93";"EN_ATTENTE";"PRELEVEMENT";"FR7676011800473688594692352";"REF-752421"
"FA-2026-00793";"479";"2025-09-26";"2025-10-26";"29474.99";"5895.0";"35369.99";"PAYEE";"VIREMENT";"FR7619183650079524797108887";"REF-625429"
"FA-2026-00794";"433";"2024-01-04";"2024-04-03";"121560.34";"24312.07";"145872.41";"EN_ATTENTE";"CB";"FR7613752397145737478038887";"REF-808222"
"FA-2026-00795";"343";"2026-01-25";"2026-03-11";"27199.83";"5439.97";"32639.8";"PAYEE";"VIREMENT";"FR7676459982918026594162313";"REF-375886"
"FA-2026-00796";"685";"2024-05-23";"2024-08-21";"121124.76";"24224.95";"145349.71";"PAYEE";"LETTRE_CHANGE";"FR7664447608402958752348548";"REF-889628"
"FA-2026-00797";"607";"2024-10-09";"2025-01-07";"40735.92";"8147.18";"48883.1";"EN_ATTENTE";"CB";"FR7690772673688909771500426";"REF-362272"
"FA-2026-00798";"423";"2025-10-27";"2025-12-26";"79589.89";"15917.98";"95507.87";"PAYEE";"PRELEVEMENT";"FR7653482286642893594210619";"REF-278895"
"FA-2026-00799";"59";"2024-10-22";"2024-11-21";"71168.72";"14233.74";"85402.46";"PAYEE";"PRELEVEMENT";"FR7671791246551020192739839";"REF-198181"
"FA-2026-00800";"805";"2024-11-23";"2025-01-07";"92084.45";"18416.89";"110501.34";"PAYEE";"CB";"FR7614392818416172598517435";"REF-922027"
"FA-2026-00801";"460";"2025-02-06";"2025-03-23";"11083.42";"2216.68";"13300.1";"EN_ATTENTE";"LETTRE_CHANGE";"FR7612938500896102313669020";"REF-350606"
"FA-2026-00802";"165";"2025-09-30";"2025-11-14";"18268.83";"3653.77";"21922.6";"PAYEE";"CHEQUE";"FR7623749831584299722088146";"REF-678569"
"FA-2026-00803";"677";"2024-08-30";"2024-09-29";"76895.21";"15379.04";"92274.25";"PAYEE";"PRELEVEMENT";"FR7672574179602713285446429";"REF-551130"
"FA-2026-00804";"510";"2026-01-14";"2026-04-14";"3253.2";"650.64";"3903.84";"EN_ATTENTE";"VIREMENT";"FR7646248268378255016333232";"REF-371468"
"FA-2026-00805";"548";"2025-07-01";"2025-08-15";"13576.01";"2715.2";"16291.21";"PAYEE";"CHEQUE";"FR7679796340771818842572444";"REF-120292"
"FA-2026-00806";"84";"2025-07-12";"2025-08-11";"98974.13";"19794.83";"118768.96";"EN_ATTENTE";"LETTRE_CHANGE";"FR7676808112169596054554662";"REF-467518"
"FA-2026-00807";"635";"2025-01-18";"2025-03-04";"147218.57";"29443.71";"176662.28";"EN_ATTENTE";"LETTRE_CHANGE";"FR7655758733331999360245437";"REF-738906"
"FA-2026-00808";"448";"2024-02-22";"2024-03-23";"32743.7";"6548.74";"39292.44";"PAYEE";"VIREMENT";"FR7613811737151270411129538";"REF-278693"
"FA-2026-00809";"290";"2025-04-16";"2025-05-31";"132481.86";"26496.37";"158978.23";"EN_ATTENTE";"PRELEVEMENT";"FR7693791267816283123114539";"REF-962501"
